passer_player_name,week,season,posteam,defteam,complete_pass,incomplete_pass,interception,qb_hit,sack,pass_touchdown,passing_yards,pass_attempts,def_complete_pass_allowed,def_avg_ints,def_avg_qb_hit,def_avg_sack,def_avg_td_allowed,def_avg_yards_allowed,2023_qb_completion_avg,2023_qb_yards_avg,2023_qb_attempts_avg,2023_qb_int_avg
J.Goff,4,2018,LA,MIN,26.0,7.0,0.0,2.0,1.0,5.0,465.0,33.0,22.9,0.6,5.0,2.4,1.2,218.4,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,5,2021,DET,MIN,21.0,13.0,1.0,7.0,4.0,0.0,203.0,34.0,22.9,0.6,5.0,2.4,1.2,218.4,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,11,2017,LA,MIN,23.0,13.0,0.0,5.0,2.0,0.0,225.0,36.0,22.9,0.6,5.0,2.4,1.2,218.4,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,13,2021,DET,MIN,25.0,13.0,1.0,7.0,3.0,3.0,296.0,38.0,22.9,0.6,5.0,2.4,1.2,218.4,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,14,2022,DET,MIN,27.0,12.0,0.0,3.0,0.0,3.0,330.0,39.0,22.9,0.6,5.0,2.4,1.2,218.4,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,15,2020,LA,NYJ,22.0,11.0,1.0,8.0,3.0,2.0,209.0,33.0,20.0,1.1,5.7,2.3,1.2,202.4,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,15,2022,DET,NYJ,23.0,15.0,0.0,5.0,0.0,1.0,252.0,38.0,20.0,1.1,5.7,2.3,1.2,202.4,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,6,2021,DET,CIN,28.0,12.0,1.0,5.0,1.0,0.0,202.0,40.0,21.5,1.125,6.5,2.625,1.125,270.375,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,8,2019,LA,CIN,17.0,14.0,0.0,3.0,0.0,2.0,372.0,31.0,21.5,1.125,6.5,2.625,1.125,270.375,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,10,2017,LA,HOU,25.0,12.0,0.0,6.0,3.0,3.0,355.0,37.0,21.333333333333332,0.5555555555555556,4.666666666666667,2.0,0.8888888888888888,237.77777777777777,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,4,2020,LA,NYG,25.0,7.0,0.0,5.0,2.0,1.0,200.0,32.0,20.4,1.0,4.2,1.6,1.3,226.6,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,9,2017,LA,NYG,14.0,8.0,0.0,2.0,0.0,4.0,311.0,22.0,20.4,1.0,4.2,1.6,1.3,226.6,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,11,2022,DET,NYG,17.0,9.0,0.0,3.0,0.0,0.0,165.0,26.0,20.4,1.0,4.2,1.6,1.3,226.6,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,4,2021,DET,CHI,24.0,14.0,0.0,6.0,4.0,2.0,299.0,38.0,25.625,1.0,5.75,1.625,1.875,263.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,7,2020,LA,CHI,23.0,10.0,0.0,5.0,1.0,2.0,220.0,33.0,25.625,1.0,5.75,1.625,1.875,263.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,10,2022,DET,CHI,19.0,7.0,0.0,3.0,2.0,1.0,236.0,26.0,25.625,1.0,5.75,1.625,1.875,263.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,11,2019,LA,CHI,11.0,6.0,1.0,1.0,0.0,0.0,173.0,17.0,25.625,1.0,5.75,1.625,1.875,263.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,11,2023,DET,CHI,23.0,9.0,3.0,8.0,2.0,2.0,236.0,32.0,25.625,1.0,5.75,1.625,1.875,263.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,12,2021,DET,CHI,21.0,4.0,0.0,3.0,1.0,2.0,171.0,25.0,25.625,1.0,5.75,1.625,1.875,263.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,14,2018,LA,CHI,20.0,20.0,4.0,7.0,3.0,0.0,180.0,40.0,25.625,1.0,5.75,1.625,1.875,263.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,17,2022,DET,CHI,21.0,8.0,0.0,2.0,1.0,3.0,255.0,29.0,25.625,1.0,5.75,1.625,1.875,263.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,7,2021,DET,LA,22.0,10.0,2.0,4.0,2.0,1.0,268.0,32.0,21.25,0.375,5.25,2.125,1.0,234.875,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,2,2017,LA,WAS,14.0,9.0,1.0,5.0,2.0,1.0,219.0,23.0,22.818181818181817,0.5454545454545454,5.636363636363637,2.8181818181818183,2.3636363636363638,277.3636363636364,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,2,2022,DET,WAS,20.0,14.0,0.0,10.0,3.0,4.0,256.0,34.0,22.818181818181817,0.5454545454545454,5.636363636363637,2.8181818181818183,2.3636363636363638,277.3636363636364,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,5,2020,LA,WAS,21.0,8.0,1.0,1.0,1.0,2.0,309.0,29.0,22.818181818181817,0.5454545454545454,5.636363636363637,2.8181818181818183,2.3636363636363638,277.3636363636364,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,2,2019,LA,NO,19.0,9.0,0.0,6.0,3.0,1.0,283.0,28.0,19.714285714285715,0.8571428571428571,3.5714285714285716,1.4285714285714286,1.2857142857142858,194.57142857142858,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,9,2018,LA,NO,28.0,11.0,1.0,5.0,0.0,3.0,391.0,39.0,19.714285714285715,0.8571428571428571,3.5714285714285716,1.4285714285714286,1.2857142857142858,194.57142857142858,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,12,2016,LA,NO,20.0,10.0,1.0,8.0,3.0,3.0,214.0,30.0,19.714285714285715,0.8571428571428571,3.5714285714285716,1.4285714285714286,1.2857142857142858,194.57142857142858,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,12,2017,LA,NO,28.0,14.0,1.0,5.0,4.0,2.0,354.0,42.0,19.714285714285715,0.8571428571428571,3.5714285714285716,1.4285714285714286,1.2857142857142858,194.57142857142858,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,20,2018,LA,NO,25.0,14.0,1.0,6.0,1.0,1.0,297.0,39.0,19.714285714285715,0.8571428571428571,3.5714285714285716,1.4285714285714286,1.2857142857142858,194.57142857142858,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,1,2022,DET,PHI,21.0,15.0,1.0,5.0,1.0,2.0,215.0,36.0,27.11111111111111,0.6666666666666666,6.555555555555555,2.6666666666666665,2.111111111111111,275.22222222222223,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,2,2020,LA,PHI,20.0,7.0,0.0,3.0,1.0,3.0,267.0,27.0,27.11111111111111,0.6666666666666666,6.555555555555555,2.6666666666666665,2.111111111111111,275.22222222222223,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,8,2021,DET,PHI,25.0,9.0,0.0,11.0,5.0,0.0,222.0,34.0,27.11111111111111,0.6666666666666666,6.555555555555555,2.6666666666666665,2.111111111111111,275.22222222222223,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,14,2017,LA,PHI,16.0,10.0,0.0,6.0,2.0,2.0,199.0,26.0,27.11111111111111,0.6666666666666666,6.555555555555555,2.6666666666666665,2.111111111111111,275.22222222222223,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,15,2018,LA,PHI,35.0,16.0,1.0,7.0,2.0,0.0,339.0,51.0,27.11111111111111,0.6666666666666666,6.555555555555555,2.6666666666666665,2.111111111111111,275.22222222222223,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,1,2018,LA,LV,18.0,15.0,0.0,2.0,1.0,2.0,233.0,33.0,23.0,0.6666666666666666,3.6666666666666665,2.0,1.5555555555555556,235.88888888888889,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,8,2023,DET,LV,26.0,10.0,1.0,4.0,0.0,1.0,272.0,36.0,23.0,0.6666666666666666,3.6666666666666665,2.0,1.5555555555555556,235.88888888888889,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,1,2020,LA,DAL,20.0,10.0,1.0,3.0,1.0,0.0,275.0,30.0,17.333333333333332,0.7777777777777778,4.888888888888889,2.7777777777777777,1.4444444444444444,188.44444444444446,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,4,2017,LA,DAL,21.0,15.0,0.0,6.0,1.0,2.0,255.0,36.0,17.333333333333332,0.7777777777777778,4.888888888888889,2.7777777777777777,1.4444444444444444,188.44444444444446,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,7,2022,DET,DAL,21.0,3.0,2.0,5.0,5.0,0.0,228.0,24.0,17.333333333333332,0.7777777777777778,4.888888888888889,2.7777777777777777,1.4444444444444444,188.44444444444446,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,15,2019,LA,DAL,33.0,17.0,1.0,6.0,2.0,2.0,284.0,50.0,17.333333333333332,0.7777777777777778,4.888888888888889,2.7777777777777777,1.4444444444444444,188.44444444444446,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,19,2018,LA,DAL,15.0,12.0,0.0,1.0,0.0,0.0,186.0,27.0,17.333333333333332,0.7777777777777778,4.888888888888889,2.7777777777777777,1.4444444444444444,188.44444444444446,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,2,2018,LA,ARI,24.0,7.0,1.0,5.0,2.0,1.0,354.0,31.0,18.0,0.5,3.125,2.25,1.375,200.5,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,7,2017,LA,ARI,22.0,14.0,1.0,4.0,1.0,1.0,235.0,36.0,18.0,0.5,3.125,2.25,1.375,200.5,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,13,2017,LA,ARI,21.0,9.0,1.0,4.0,1.0,2.0,220.0,30.0,18.0,0.5,3.125,2.25,1.375,200.5,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,13,2019,LA,ARI,32.0,10.0,0.0,3.0,1.0,2.0,424.0,42.0,18.0,0.5,3.125,2.25,1.375,200.5,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,13,2020,LA,ARI,37.0,10.0,0.0,7.0,1.0,1.0,351.0,47.0,18.0,0.5,3.125,2.25,1.375,200.5,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,15,2021,DET,ARI,21.0,5.0,0.0,5.0,2.0,3.0,216.0,26.0,18.0,0.5,3.125,2.25,1.375,200.5,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,16,2018,LA,ARI,19.0,5.0,0.0,4.0,2.0,1.0,216.0,24.0,18.0,0.5,3.125,2.25,1.375,200.5,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,17,2016,LA,ARI,13.0,7.0,0.0,8.0,7.0,0.0,120.0,20.0,18.0,0.5,3.125,2.25,1.375,200.5,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,17,2019,LA,ARI,29.0,16.0,0.0,5.0,1.0,3.0,319.0,45.0,18.0,0.5,3.125,2.25,1.375,200.5,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,1,2021,DET,SF,38.0,18.0,1.0,9.0,3.0,3.0,338.0,56.0,24.428571428571427,1.5714285714285714,7.857142857142857,3.5714285714285716,0.8571428571428571,224.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,3,2017,LA,SF,22.0,6.0,0.0,3.0,0.0,3.0,292.0,28.0,24.428571428571427,1.5714285714285714,7.857142857142857,3.5714285714285716,0.8571428571428571,224.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,6,2019,LA,SF,13.0,11.0,0.0,4.0,4.0,0.0,78.0,24.0,24.428571428571427,1.5714285714285714,7.857142857142857,3.5714285714285716,0.8571428571428571,224.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,6,2020,LA,SF,19.0,18.0,1.0,2.0,0.0,2.0,198.0,37.0,24.428571428571427,1.5714285714285714,7.857142857142857,3.5714285714285716,0.8571428571428571,224.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,7,2018,LA,SF,18.0,6.0,0.0,3.0,1.0,2.0,202.0,24.0,24.428571428571427,1.5714285714285714,7.857142857142857,3.5714285714285716,0.8571428571428571,224.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,12,2020,LA,SF,19.0,10.0,2.0,7.0,2.0,0.0,198.0,29.0,24.428571428571427,1.5714285714285714,7.857142857142857,3.5714285714285716,0.8571428571428571,224.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,16,2016,LA,SF,11.0,11.0,2.0,8.0,4.0,1.0,90.0,22.0,24.428571428571427,1.5714285714285714,7.857142857142857,3.5714285714285716,0.8571428571428571,224.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,16,2019,LA,SF,27.0,18.0,1.0,3.0,0.0,2.0,323.0,45.0,24.428571428571427,1.5714285714285714,7.857142857142857,3.5714285714285716,0.8571428571428571,224.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,17,2018,LA,SF,15.0,10.0,0.0,2.0,0.0,4.0,199.0,25.0,24.428571428571427,1.5714285714285714,7.857142857142857,3.5714285714285716,0.8571428571428571,224.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,1,2017,LA,IND,21.0,8.0,0.0,4.0,1.0,1.0,306.0,29.0,21.714285714285715,1.1428571428571428,6.142857142857143,3.7142857142857144,1.1428571428571428,212.14285714285714,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,3,2018,LA,LAC,29.0,6.0,1.0,3.0,1.0,3.0,354.0,35.0,24.4,0.4,3.4,1.6,2.2,334.4,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,10,2023,DET,LAC,23.0,10.0,0.0,2.0,0.0,2.0,333.0,33.0,24.4,0.4,3.4,1.6,2.2,334.4,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,2,2023,DET,SEA,28.0,6.0,1.0,6.0,2.0,3.0,323.0,34.0,20.0,0.375,3.5,1.5,1.0,213.75,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,4,2022,DET,SEA,26.0,12.0,1.0,3.0,1.0,4.0,378.0,38.0,20.0,0.375,3.5,1.5,1.0,213.75,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,5,2017,LA,SEA,22.0,22.0,2.0,4.0,2.0,0.0,288.0,44.0,20.0,0.375,3.5,1.5,1.0,213.75,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,5,2018,LA,SEA,23.0,7.0,2.0,2.0,1.0,1.0,321.0,30.0,20.0,0.375,3.5,1.5,1.0,213.75,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,5,2019,LA,SEA,29.0,19.0,1.0,5.0,0.0,1.0,395.0,48.0,20.0,0.375,3.5,1.5,1.0,213.75,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,10,2018,LA,SEA,28.0,11.0,0.0,4.0,2.0,2.0,318.0,39.0,20.0,0.375,3.5,1.5,1.0,213.75,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,10,2020,LA,SEA,27.0,10.0,0.0,4.0,3.0,0.0,302.0,37.0,20.0,0.375,3.5,1.5,1.0,213.75,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,14,2019,LA,SEA,22.0,7.0,2.0,4.0,0.0,2.0,293.0,29.0,20.0,0.375,3.5,1.5,1.0,213.75,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,15,2016,LA,SEA,13.0,12.0,0.0,5.0,4.0,0.0,135.0,25.0,20.0,0.375,3.5,1.5,1.0,213.75,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,15,2017,LA,SEA,14.0,6.0,1.0,2.0,2.0,2.0,120.0,20.0,20.0,0.375,3.5,1.5,1.0,213.75,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,16,2020,LA,SEA,24.0,18.0,1.0,9.0,3.0,0.0,234.0,42.0,20.0,0.375,3.5,1.5,1.0,213.75,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,18,2020,LA,SEA,9.0,10.0,0.0,5.0,2.0,1.0,155.0,19.0,20.0,0.375,3.5,1.5,1.0,213.75,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,10,2019,LA,PIT,22.0,17.0,2.0,8.0,4.0,0.0,243.0,39.0,20.571428571428573,0.8571428571428571,5.714285714285714,3.0,0.7142857142857143,233.28571428571428,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,10,2021,DET,PIT,14.0,11.0,0.0,6.0,4.0,0.0,114.0,25.0,20.571428571428573,0.8571428571428571,5.714285714285714,3.0,0.7142857142857143,233.28571428571428,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,13,2018,LA,DET,17.0,15.0,1.0,4.0,2.0,1.0,207.0,32.0,22.75,0.625,4.5,1.5,1.875,257.125,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,4,2019,LA,TB,45.0,20.0,3.0,9.0,2.0,2.0,517.0,65.0,20.333333333333332,0.8888888888888888,4.666666666666667,2.5555555555555554,1.0,244.22222222222223,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,6,2023,DET,TB,30.0,14.0,0.0,3.0,3.0,2.0,353.0,44.0,20.333333333333332,0.8888888888888888,4.666666666666667,2.5555555555555554,1.0,244.22222222222223,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,11,2020,LA,TB,39.0,9.0,2.0,3.0,0.0,3.0,376.0,48.0,20.333333333333332,0.8888888888888888,4.666666666666667,2.5555555555555554,1.0,244.22222222222223,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,3,2023,DET,ATL,22.0,10.0,1.0,9.0,0.0,1.0,243.0,32.0,20.5,0.625,6.625,2.375,1.625,208.375,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,7,2019,LA,ATL,22.0,15.0,0.0,3.0,0.0,2.0,268.0,37.0,20.5,0.625,6.625,2.375,1.625,208.375,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,14,2016,LA,ATL,24.0,15.0,2.0,6.0,3.0,0.0,235.0,39.0,20.5,0.625,6.625,2.375,1.625,208.375,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,18,2017,LA,ATL,24.0,21.0,0.0,6.0,3.0,1.0,259.0,45.0,20.5,0.625,6.625,2.375,1.625,208.375,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,5,2022,DET,NE,19.0,15.0,1.0,6.0,2.0,0.0,229.0,34.0,24.0,0.625,4.25,2.375,1.25,247.375,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,13,2016,LA,NE,14.0,16.0,2.0,9.0,4.0,1.0,161.0,30.0,24.0,0.625,4.25,2.375,1.25,247.375,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,14,2020,LA,NE,16.0,8.0,1.0,3.0,1.0,1.0,137.0,24.0,24.0,0.625,4.25,2.375,1.25,247.375,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,21,2018,LA,NE,19.0,17.0,1.0,12.0,4.0,0.0,229.0,36.0,24.0,0.625,4.25,2.375,1.25,247.375,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,3,2020,LA,BUF,23.0,8.0,1.0,6.0,2.0,2.0,321.0,31.0,23.0,0.8571428571428571,7.571428571428571,4.0,1.5714285714285714,238.42857142857142,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,12,2022,DET,BUF,23.0,14.0,0.0,9.0,2.0,2.0,240.0,37.0,23.0,0.8571428571428571,7.571428571428571,4.0,1.5714285714285714,238.42857142857142,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,6,2018,LA,DEN,14.0,13.0,1.0,5.0,5.0,0.0,201.0,27.0,22.625,0.875,6.0,1.875,1.75,252.625,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,14,2021,DET,DEN,24.0,14.0,1.0,4.0,2.0,1.0,215.0,38.0,22.625,0.875,6.0,1.875,1.75,252.625,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,8,2020,LA,MIA,35.0,23.0,2.0,9.0,2.0,1.0,355.0,58.0,22.875,0.5,6.625,2.75,1.75,241.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,8,2022,DET,MIA,27.0,10.0,0.0,4.0,1.0,1.0,321.0,37.0,22.875,0.5,6.625,2.75,1.75,241.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,11,2016,LA,MIA,17.0,14.0,0.0,4.0,1.0,0.0,134.0,31.0,22.875,0.5,6.625,2.75,1.75,241.0,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,6,2017,LA,JAX,11.0,10.0,0.0,5.0,3.0,1.0,124.0,21.0,18.75,0.875,4.875,1.625,1.375,213.875,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,13,2022,DET,JAX,31.0,10.0,0.0,4.0,2.0,2.0,340.0,41.0,18.75,0.875,4.875,1.625,1.375,213.875,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,1,2019,LA,CAR,23.0,15.0,1.0,6.0,1.0,1.0,186.0,38.0,19.857142857142858,0.14285714285714285,4.571428571428571,1.4285714285714286,1.5714285714285714,201.42857142857142,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,5,2023,DET,CAR,20.0,8.0,0.0,7.0,2.0,3.0,236.0,28.0,19.857142857142858,0.14285714285714285,4.571428571428571,1.4285714285714286,1.5714285714285714,201.42857142857142,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,16,2022,DET,CAR,25.0,17.0,0.0,7.0,2.0,3.0,355.0,42.0,19.857142857142858,0.14285714285714285,4.571428571428571,1.4285714285714286,1.5714285714285714,201.42857142857142,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,2,2021,DET,GB,26.0,9.0,1.0,6.0,1.0,2.0,246.0,35.0,19.5,0.375,5.25,1.875,1.0,209.5,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,4,2023,DET,GB,19.0,8.0,1.0,6.0,2.0,1.0,210.0,27.0,19.5,0.375,5.25,1.875,1.0,209.5,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,8,2018,LA,GB,19.0,16.0,0.0,8.0,5.0,3.0,295.0,35.0,19.5,0.375,5.25,1.875,1.0,209.5,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,9,2022,DET,GB,14.0,11.0,1.0,3.0,0.0,2.0,137.0,25.0,19.5,0.375,5.25,1.875,1.0,209.5,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,12,2023,DET,GB,29.0,15.0,0.0,12.0,3.0,2.0,332.0,44.0,19.5,0.375,5.25,1.875,1.0,209.5,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,18,2021,DET,GB,21.0,9.0,0.0,4.0,1.0,2.0,238.0,30.0,19.5,0.375,5.25,1.875,1.0,209.5,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,18,2022,DET,GB,23.0,11.0,0.0,3.0,1.0,0.0,224.0,34.0,19.5,0.375,5.25,1.875,1.0,209.5,25.0,279.54545454545456,36.0,0.7272727272727273
J.Goff,19,2020,LA,GB,21.0,6.0,0.0,6.0,4.0,1.0,174.0,27.0,19.5,0.375,5.25,1.875,1.0,209.5,25.0,279.54545454545456,36.0,0.7272727272727273
J.Herbert,2,2023,LAC,TEN,27.0,14.0,0.0,5.0,3.0,2.0,305.0,41.0,18.25,0.25,3.375,2.125,1.0,206.0,24.181818181818183,256.90909090909093,36.0,0.5454545454545454
J.Herbert,15,2022,LAC,TEN,28.0,10.0,2.0,8.0,3.0,0.0,313.0,38.0,18.25,0.25,3.375,2.125,1.0,206.0,24.181818181818183,256.90909090909093,36.0,0.5454545454545454
J.Herbert,6,2021,LAC,BAL,22.0,16.0,1.0,4.0,2.0,1.0,195.0,38.0,21.5,1.0,5.875,3.625,0.75,188.25,24.181818181818183,256.90909090909093,36.0,0.5454545454545454
J.Herbert,12,2023,LAC,BAL,29.0,14.0,1.0,8.0,3.0,1.0,217.0,43.0,21.5,1.0,5.875,3.625,0.75,188.25,24.181818181818183,256.90909090909093,36.0,0.5454545454545454
J.Herbert,2,2020,LAC,KC,22.0,9.0,1.0,7.0,2.0,1.0,311.0,31.0,16.5,0.75,5.75,3.875,1.0,172.375,24.181818181818183,256.90909090909093,36.0,0.5454545454545454
J.Herbert,2,2022,LAC,KC,33.0,14.0,1.0,8.0,2.0,3.0,334.0,47.0,16.5,0.75,5.75,3.875,1.0,172.375,24.181818181818183,256.90909090909093,36.0,0.5454545454545454
J.Herbert,3,2021,LAC,KC,26.0,12.0,0.0,6.0,1.0,4.0,281.0,38.0,16.5,0.75,5.75,3.875,1.0,172.375,24.181818181818183,256.90909090909093,36.0,0.5454545454545454
J.Herbert,7,2023,LAC,KC,17.0,11.0,2.0,8.0,5.0,1.0,259.0,28.0,16.5,0.75,5.75,3.875,1.0,172.375,24.181818181818183,256.90909090909093,36.0,0.5454545454545454
J.Herbert,11,2022,LAC,KC,23.0,6.0,1.0,10.0,5.0,2.0,280.0,29.0,16.5,0.75,5.75,3.875,1.0,172.375,24.181818181818183,256.90909090909093,36.0,0.5454545454545454
J.Herbert,15,2021,LAC,KC,22.0,15.0,1.0,3.0,0.0,2.0,236.0,37.0,16.5,0.75,5.75,3.875,1.0,172.375,24.181818181818183,256.90909090909093,36.0,0.5454545454545454
J.Herbert,17,2020,LAC,KC,22.0,9.0,0.0,5.0,3.0,3.0,302.0,31.0,16.5,0.75,5.75,3.875,1.0,172.375,24.181818181818183,256.90909090909093,36.0,0.5454545454545454
J.Herbert,5,2021,LAC,CLE,26.0,17.0,0.0,9.0,2.0,4.0,398.0,43.0,13.444444444444445,0.7777777777777778,4.555555555555555,2.2222222222222223,1.1111111111111112,172.77777777777777,24.181818181818183,256.90909090909093,36.0,0.5454545454545454
J.Herbert,5,2022,LAC,CLE,22.0,12.0,0.0,2.0,1.0,1.0,228.0,34.0,13.444444444444445,0.7777777777777778,4.555555555555555,2.2222222222222223,1.1111111111111112,172.77777777777777,24.181818181818183,256.90909090909093,36.0,0.5454545454545454
J.Herbert,3,2023,LAC,MIN,40.0,7.0,0.0,5.0,1.0,3.0,405.0,47.0,22.9,0.6,5.0,2.4,1.2,218.4,24.181818181818183,256.90909090909093,36.0,0.5454545454545454
J.Herbert,10,2021,LAC,MIN,20.0,13.0,1.0,6.0,2.0,1.0,195.0,33.0,22.9,0.6,5.0,2.4,1.2,218.4,24.181818181818183,256.90909090909093,36.0,0.5454545454545454
J.Herbert,9,2023,LAC,NYJ,16.0,14.0,0.0,12.0,5.0,0.0,136.0,30.0,20.0,1.1,5.7,2.3,1.2,202.4,24.181818181818183,256.90909090909093,36.0,0.5454545454545454
J.Herbert,11,2020,LAC,NYJ,37.0,12.0,0.0,7.0,3.0,3.0,366.0,49.0,20.0,1.1,5.7,2.3,1.2,202.4,24.181818181818183,256.90909090909093,36.0,0.5454545454545454
J.Herbert,13,2021,LAC,CIN,26.0,8.0,1.0,9.0,4.0,3.0,317.0,34.0,21.5,1.125,6.5,2.625,1.125,270.375,24.181818181818183,256.90909090909093,36.0,0.5454545454545454
